time	aab
0.018841273397365518	46.119478589577945
0.01955950756420463	46.86708381283027
0.02032163053419885	47.622740766822716
0.021131753916775603	48.38650908874482
0.02199452745181562	49.158449824359344
0.02291523166112124	49.938625486438156
0.023899890673196797	50.727100104898334
0.02495541062631447	51.52393926473439
0.026089750801717982	52.329210126574296
0.027312137056671397	53.14298142299569
0.028633330518719247	53.96532342146854
0.030065969330026872	54.796307841722516
0.03162500821213952	55.63600771115683
0.03332829089591121	56.484497136162915
0.03519730587582619	57.34185095924944
0.03725819957253985	58.20814426065043
0.039543158066129534	59.08345164715675
0.04209232832970106	59.967846247916476
0.04495654917805102	60.86139830324258
0.048201332837659816	61.764173182149015
0.051912843320047725	62.676228587640026
0.056207189437335214	63.59761058902986
0.06124548044040956	64.5283479282904
0.06725947671603315	65.46844372829109
0.07459811628185471	66.41786317964363
0.08381895998230643	67.3765147834061
0.09588821944264035	68.34422079897399
0.11268956160925267	69.32066851045327
0.13865704192063155	70.30532443364201
0.17409252664876756	71.29726670140994
0.24409582132031815	72.00255659368801
0.3186015247960979	72.60086264998922
3.911726003610929	72.60305705926287
3.9484912280129	72.63061228828276
70.59330125404973	72.68494120384237
70.62525350543538	72.93611222836154
70.6636434791744	73.8959871569348
70.74109703961199	74.03599651303256
70.81789483490914	74.10425147652946
127.27538619404156	74.10644501184971
127.31231198429951	74.50509705904348
127.43193164436614	75.26111785080107
127.49297829334272	75.26362086441306
192.87045150239885	75.26607181727503
192.90868059292788	75.60089909297487
192.9943180459179	76.47369315207207
193.07889899357647	76.53060444009517
255.41958965360033	76.53279798392097
255.46014397530075	76.93100767084293
255.58197435770902	77.68316042249384
255.6528451711379	77.68597944512197
326.99943214511165	77.68833768462682
327.04162778113846	78.03352369913513
327.13720919829234	78.8804252453025
327.23123424621366	78.92860981137467
396.72056190867386	78.93080337255847
396.76547823081467	79.32855174494166
396.894415712808	80.07589352746578
396.9765879496071	80.0790726851368
475.93762974589197	80.08137915117163
475.9846251128017	80.43440861666929
476.092546555532	81.25914623508153
476.19829596166545	81.30074178238242
554.5636474752798	81.30293536398665
554.6139118551707	81.70022460172632
554.7545975890412	82.44143601361938
554.85027863765	82.44499158647484
643.6359585739253	82.44726731465975
643.6888894999333	82.80620611081133
643.8125234130931	83.61090280162581
643.9332288516924	83.6475632217886
733.6116237569728	83.64975681618759
733.6685999428909	84.04661022117013
733.8264663070145	84.77983178104729
733.9389988984339	84.78375776279876
835.6634909246225	84.78601433460481
835.7239542482464	85.14939519021466
